batch,time,x,y
Train_2,21.2,-0.3113,-0.3041
Train_2,21.3,-0.3399,-0.2677
Train_2,21.4,-0.3648,-0.2292
Train_2,21.5,-0.3857,-0.1889
Train_2,21.6,-0.4025,-0.1473
Train_2,21.7,-0.4151,-0.1048
Train_2,21.8,-0.4235,-0.0618
Train_2,21.9,-0.4275,-0.0188
Train_2,22,-0.4272,0.024
Train_2,22.1,-0.4227,0.066
Train_2,22.2,-0.4141,0.1068
Train_2,22.3,-0.4014,0.146
Train_2,22.4,-0.3849,0.1833
Train_2,22.5,-0.3648,0.2182
Train_2,22.6,-0.3414,0.2504
Train_2,22.7,-0.3149,0.2797
Train_2,22.8,-0.2856,0.3058
Train_2,22.9,-0.2538,0.3283
Train_2,23,-0.22,0.3473
Train_2,23.1,-0.1845,0.3624
Train_2,23.2,-0.1477,0.3736
Train_2,23.3,-0.1099,0.381
Train_2,23.4,-0.0716,0.3843
Train_2,23.5,-0.0332,0.3838
Train_2,23.6,0.005,0.3795
Train_2,23.7,0.0426,0.3715
Train_2,23.8,0.0792,0.3599
Train_2,23.9,0.1145,0.345
Train_2,24,0.1481,0.3269
Train_2,24.1,0.1798,0.3058
Train_2,24.2,0.2092,0.2821
Train_2,24.3,0.2361,0.256
Train_2,24.4,0.2603,0.2277
Train_2,24.5,0.2816,0.1977
Train_2,24.6,0.2998,0.1661
Train_2,24.7,0.3148,0.1333
Train_2,24.8,0.3264,0.0996
Train_2,24.9,0.3347,0.0654
Train_2,25,0.3395,0.0311
Train_2,25.1,0.3409,-0.0032
Train_2,25.2,0.3389,-0.0369
Train_2,25.3,0.3335,-0.0699
Train_2,25.4,0.3249,-0.1017
Train_2,25.5,0.3133,-0.132
Train_2,25.6,0.2986,-0.1606
Train_2,25.7,0.2812,-0.1873
Train_2,25.8,0.2612,-0.2116
Train_2,25.9,0.2389,-0.2335
Train_2,26,0.2146,-0.2528
Train_2,26.1,0.1885,-0.2692
Train_2,26.2,0.1609,-0.2826
Train_2,26.3,0.1321,-0.2931
Train_2,26.4,0.1024,-0.3004
Train_2,26.5,0.0721,-0.3046
Train_2,26.6,0.0416,-0.3057
Train_2,26.7,0.011,-0.3038
Train_2,26.8,-0.0191,-0.2989
Train_2,26.9,-0.0486,-0.291
Train_2,27,-0.0772,-0.2805
Train_2,27.1,-0.1046,-0.2673
Train_2,27.2,-0.1306,-0.2517
Train_2,27.3,-0.1549,-0.2338
Train_2,27.4,-0.1773,-0.2139
Train_2,27.5,-0.1976,-0.1922
Train_2,27.6,-0.2157,-0.1689
Train_2,27.7,-0.2314,-0.1443
Train_2,27.8,-0.2445,-0.1187
Train_2,27.9,-0.2551,-0.0922
Train_2,28,-0.2629,-0.0651
Train_2,28.1,-0.2681,-0.0379
Train_2,28.2,-0.2705,-0.0106
Train_2,28.3,-0.2702,0.0165
Train_2,28.4,-0.2672,0.0429
Train_2,28.5,-0.2616,0.0686
Train_2,28.6,-0.2535,0.0933
Train_2,28.7,-0.243,0.1166
Train_2,28.8,-0.2303,0.1385
Train_2,28.9,-0.2154,0.1587
Train_2,29,-0.1986,0.177
Train_2,29.1,-0.1801,0.1933
Train_2,29.2,-0.16,0.2073
Train_2,29.3,-0.1387,0.2192
Train_2,29.4,-0.1163,0.2286
Train_2,29.5,-0.093,0.2356
Train_2,29.6,-0.0692,0.2402
Train_2,29.7,-0.0451,0.2423
Train_2,29.8,-0.0208,0.242
Train_2,29.9,0.0032,0.2392
Train_2,30,0.0269,0.2342
Train_2,30.1,0.05,0.2269
Train_2,30.2,0.0722,0.2174
Train_2,30.3,0.0934,0.206
Train_2,30.4,0.1134,0.1927
Train_2,30.5,0.1319,0.1776
Train_2,30.6,0.1488,0.1611
Train_2,30.7,0.1641,0.1432
Train_2,30.8,0.1775,0.1242
Train_2,30.9,0.1889,0.1042
Train_2,31,0.1983,0.0835
Train_2,31.1,0.2055,0.0622
Train_2,31.2,0.2107,0.0406
Train_2,31.3,0.2137,0.019
Train_2,31.4,0.2145,-0.0026
Train_2,31.5,0.2132,-0.0238
Train_2,31.6,0.2097,-0.0445
Train_2,31.7,0.2043,-0.0644
Train_2,31.8,0.1969,-0.0834
Train_2,31.9,0.1877,-0.1013
Train_2,32,0.1767,-0.118
Train_2,32.1,0.1641,-0.1332
Train_2,32.2,0.1501,-0.1468
Train_2,32.3,0.1348,-0.1589
Train_2,32.4,0.1184,-0.1691
Train_2,32.5,0.101,-0.1775
Train_2,32.6,0.0829,-0.184
Train_2,32.7,0.0643,-0.1886
Train_2,32.8,0.0453,-0.1912
Train_2,32.9,0.0261,-0.1919
Train_2,33,0.007,-0.1907
Train_2,33.1,-0.012,-0.1876
Train_2,33.2,-0.0305,-0.1827
Train_2,33.3,-0.0485,-0.1761
Train_2,33.4,-0.0657,-0.1678
Train_2,33.5,-0.082,-0.158
Train_2,33.6,-0.0972,-0.1467
Train_2,33.7,-0.1113,-0.1342
Train_2,33.8,-0.124,-0.1206
Train_2,33.9,-0.1353,-0.1059
Train_2,34,-0.1452,-0.0904
Train_2,34.1,-0.1534,-0.0743
Train_2,34.2,-0.16,-0.0576
Train_2,34.3,-0.1649,-0.0406
Train_2,34.4,-0.1681,-0.0235
Train_2,34.5,-0.1696,-0.0064
Train_2,34.6,-0.1694,0.0105
Train_2,34.7,-0.1675,0.0271
Train_2,34.8,-0.164,0.0432
Train_2,34.9,-0.1589,0.0586
Train_2,35,-0.1523,0.0732
Train_2,35.1,-0.1443,0.0869
Train_2,35.2,-0.135,0.0995
Train_2,35.3,-0.1244,0.1109
Train_2,35.4,-0.1128,0.1211
Train_2,35.5,-0.1003,0.1299
Train_2,35.6,-0.0869,0.1373
Train_2,35.7,-0.0729,0.1432
Train_2,35.8,-0.0583,0.1475
Train_2,35.9,-0.0434,0.1504
Train_2,36,-0.0283,0.1517
Train_2,36.1,-0.0131,0.1515
Train_2,36.2,0.002,0.1498
Train_2,36.3,0.0168,0.1466
Train_2,36.4,0.0312,0.1421
Train_2,36.5,0.0452,0.1362
Train_2,36.6,0.0584,0.129
Train_2,36.7,0.0709,0.1206
Train_2,36.8,0.0825,0.1112
Train_2,36.9,0.0931,0.1009
Train_2,37,0.1027,0.0896
Train_2,37.1,0.1111,0.0777
Train_2,37.2,0.1182,0.0652
Train_2,37.3,0.1241,0.0522
Train_2,37.4,0.1286,0.0389
Train_2,37.5,0.1318,0.0254
Train_2,37.6,0.1337,0.0118
Train_2,37.7,0.1342,-0.0017
Train_2,37.8,0.1334,-0.0149
Train_2,37.9,0.1312,-0.0279
Train_2,38,0.1278,-0.0403
Train_2,38.1,0.1232,-0.0522
Train_2,38.2,0.1174,-0.0634
Train_2,38.3,0.1105,-0.0738
Train_2,38.4,0.1027,-0.0833
Train_2,38.5,0.0939,-0.0918
Train_2,38.6,0.0843,-0.0993
Train_2,38.7,0.0741,-0.1057
Train_2,38.8,0.0632,-0.111
Train_2,38.9,0.0519,-0.115
Train_2,39,0.0403,-0.1179
Train_2,39.1,0.0284,-0.1195
Train_2,39.2,0.0164,-0.12
Train_2,39.3,0.0044,-0.1192
Train_2,39.4,-0.0074,-0.1173
Train_2,39.5,-0.019,-0.1142
Train_2,39.6,-0.0302,-0.1101
Train_2,39.7,-0.041,-0.1049
Train_2,39.8,-0.0512,-0.0988
Train_2,39.9,-0.0607,-0.0918
Train_2,40,-0.0695,-0.0839
Train_2,40.1,-0.0775,-0.0754
Train_2,40.2,-0.0846,-0.0662
Train_2,40.3,-0.0907,-0.0565
Train_2,40.4,-0.0959,-0.0464
Train_2,40.5,-0.1,-0.036
Train_2,40.6,-0.103,-0.0254
Train_2,40.7,-0.1051,-0.0147
Train_2,40.8,-0.106,-0.004
Train_2,40.9,-0.1059,0.0066
Train_2,41,-0.1047,0.0169
Train_2,41.1,-0.1025,0.027
Train_2,41.2,-0.0993,0.0366
Train_2,41.3,-0.0952,0.0457
Train_2,41.4,-0.0902,0.0543
Train_2,41.5,-0.0843,0.0621
Train_2,41.6,-0.0778,0.0693
Train_2,41.7,-0.0705,0.0756
Train_2,41.8,-0.0627,0.0811
Train_2,41.9,-0.0543,0.0857
Train_2,42,-0.0456,0.0894
Train_2,42.1,-0.0365,0.0921
Train_2,42.2,-0.0272,0.0939
Train_2,42.3,-0.0177,0.0947
Train_2,42.4,-0.0083,0.0946
Train_2,42.5,0.0012,0.0936
Train_2,42.6,0.0104,0.0916
Train_2,42.7,0.0194,0.0887
Train_2,42.8,0.0281,0.0851
Train_2,42.9,0.0364,0.0806
Train_2,43,0.0442,0.0754
Train_2,43.1,0.0515,0.0695
Train_2,43.2,0.0581,0.063
Train_2,43.3,0.0641,0.056
Train_2,43.4,0.0693,0.0486
Train_2,43.5,0.0738,0.0407
Train_2,43.6,0.0774,0.0326
Train_2,43.7,0.0803,0.0243
Train_2,43.8,0.0823,0.0159
Train_2,43.9,0.0835,0.0074
Train_2,44,0.0838,-0.001
Train_2,44.1,0.0833,-0.0093
Train_2,44.2,0.0819,-0.0174
Train_2,44.3,0.0798,-0.0251
Train_2,44.4,0.0769,-0.0326
Train_2,44.5,0.0733,-0.0395
Train_2,44.6,0.069,-0.046
Train_2,44.7,0.0641,-0.0519
Train_2,44.8,0.0587,-0.0573
Train_2,44.9,0.0527,-0.062
Train_2,45,0.0463,-0.0659
Train_2,45.1,0.0395,-0.0692
Train_2,45.2,0.0325,-0.0718
Train_2,45.3,0.0252,-0.0736
Train_2,45.4,0.0178,-0.0746
Train_2,45.5,0.0103,-0.0749
Train_2,45.6,0.0028,-0.0744
Train_2,45.7,-0.0046,-0.0732
Train_2,45.8,-0.0118,-0.0713
Train_2,45.9,-0.0188,-0.0687
Train_2,46,-0.0255,-0.0655
Train_2,46.1,-0.0319,-0.0617
Train_2,46.2,-0.0378,-0.0573
Train_2,46.3,-0.0433,-0.0524
Train_2,46.4,-0.0483,-0.0471
Train_2,46.5,-0.0527,-0.0414
Train_2,46.6,-0.0566,-0.0353
Train_2,46.7,-0.0598,-0.029
Train_2,46.8,-0.0624,-0.0225
Train_2,46.9,-0.0643,-0.0159
Train_2,47,-0.0655,-0.0092
Train_2,47.1,-0.0661,-0.0025
Train_2,47.2,-0.0661,0.0041
Train_2,47.3,-0.0653,0.0105
Train_2,47.4,-0.064,0.0168
Train_2,47.5,-0.062,0.0228
Train_2,47.6,-0.0594,0.0285
Train_2,47.7,-0.0563,0.0338
Train_2,47.8,-0.0527,0.0387
Train_2,47.9,-0.0486,0.0432
Train_2,48,-0.044,0.0471
Train_2,48.1,-0.0391,0.0506
Train_2,48.2,-0.0339,0.0534
Train_2,48.3,-0.0285,0.0557
Train_2,48.4,-0.0228,0.0575
Train_2,48.5,-0.017,0.0586
Train_2,48.6,-0.0111,0.0591
Train_2,48.7,-0.0052,0.059
Train_2,48.8,0.0007,0.0584
Train_2,48.9,0.0065,0.0572
Train_2,49,0.0121,0.0554
Train_2,49.1,0.0175,0.0531
Train_2,49.2,0.0227,0.0503
Train_2,49.3,0.0276,0.047
Train_2,49.4,0.0321,0.0434
Train_2,49.5,0.0362,0.0393
Train_2,49.6,0.0399,0.035
Train_2,49.7,0.0432,0.0303
Train_2,49.8,0.046,0.0254
Train_2,49.9,0.0483,0.0204
Train_3,0,1.5,0
Train_3,0.1,1.4925,-0.1502
Train_3,0.2,1.47,-0.2998
Train_3,0.3,1.4326,-0.4471
Train_3,0.4,1.3807,-0.5905
Train_3,0.5,1.3147,-0.728
Train_3,0.6,1.2353,-0.8581
Train_3,0.7,1.1434,-0.9791
Train_3,0.8,1.0399,-1.0893
Train_3,0.9,0.9259,-1.1875
Train_3,1,0.8028,-1.2725
Train_3,1.1,0.6719,-1.3433
Train_3,1.2,0.5346,-1.3993
Train_3,1.3,0.3925,-1.4401
Train_3,1.4,0.2471,-1.4656
Train_3,1.5,0.0999,-1.4759
Train_3,1.6,-0.0475,-1.4711
Train_3,1.7,-0.1938,-1.4518
Train_3,1.8,-0.3374,-1.4186
Train_3,1.9,-0.4771,-1.372
Train_3,2,-0.6114,-1.3128
Train_3,2.1,-0.7392,-1.2418
Train_3,2.2,-0.8594,-1.1596
Train_3,2.3,-0.9708,-1.0671
Train_3,2.4,-1.0725,-0.9651
Train_3,2.5,-1.1635,-0.8543
Train_3,2.6,-1.2431,-0.7357
Train_3,2.7,-1.3105,-0.61
Train_3,2.8,-1.3649,-0.4783
Train_3,2.9,-1.4059,-0.3415
Train_3,3,-1.4331,-0.2008
Train_3,3.1,-1.446,-0.0575
Train_3,3.2,-1.4445,0.0873
Train_3,3.3,-1.4286,0.2319
Train_3,3.4,-1.3982,0.3749
Train_3,3.5,-1.3537,0.5146
Train_3,3.6,-1.2955,0.6493
Train_3,3.7,-1.2241,0.7775
Train_3,3.8,-1.1402,0.8975
Train_3,3.9,-1.0449,1.0078
Train_3,4,-0.939,1.107
Train_3,4.1,-0.8239,1.1939
Train_3,4.2,-0.7007,1.2676
Train_3,4.3,-0.5708,1.3274
Train_3,4.4,-0.4357,1.3727
Train_3,4.5,-0.2968,1.4034
Train_3,4.6,-0.1555,1.4193
Train_3,4.7,-0.0134,1.4207
Train_3,4.8,0.1282,1.4079
Train_3,4.9,0.2677,1.3814
Train_3,5,0.404,1.3418
Train_3,5.1,0.5357,1.2896
Train_3,5.2,0.6615,1.2257
Train_3,5.3,0.7804,1.1507
Train_3,5.4,0.8913,1.0653
Train_3,5.5,0.9932,0.9705
Train_3,5.6,1.0851,0.8668
Train_3,5.7,1.1663,0.7553
Train_3,5.8,1.2359,0.6366
Train_3,5.9,1.2934,0.5117
Train_3,6,1.3381,0.3817
Train_3,6.1,1.3696,0.2475
Train_3,6.2,1.3875,0.1103
Train_3,6.3,1.3916,-0.0285
Train_3,6.4,1.3818,-0.1678
Train_3,6.5,1.3581,-0.3059
Train_3,6.6,1.3207,-0.4415
Train_3,6.7,1.2699,-0.5728
Train_3,6.8,1.2063,-0.6984
Train_3,6.9,1.1305,-0.8168
Train_3,7,1.0433,-0.9263
Train_3,7.1,0.9456,-1.0258
Train_3,7.2,0.8385,-1.114
Train_3,7.3,0.7232,-1.1899
Train_3,7.4,0.6009,-1.2527
Train_3,7.5,0.4731,-1.3019
Train_3,7.6,0.341,-1.3372
Train_3,7.7,0.2061,-1.3583
Train_3,7.8,0.0698,-1.3654
Train_3,7.9,-0.0665,-1.3588
Train_3,8,-0.2015,-1.3388
Train_3,8.1,-0.3338,-1.3058
Train_3,8.2,-0.4623,-1.2606
Train_3,8.3,-0.5856,-1.2037
Train_3,8.4,-0.7026,-1.1358
Train_3,8.5,-0.8124,-1.0577
Train_3,8.6,-0.9138,-0.97
Train_3,8.7,-1.0061,-0.8736
Train_3,8.8,-1.0883,-0.7691
Train_3,8.9,-1.1597,-0.6576
Train_3,9,-1.2196,-0.5398
Train_3,9.1,-1.2675,-0.4166
Train_3,9.2,-1.3028,-0.2892
Train_3,9.3,-1.3252,-0.1585
Train_3,9.4,-1.3344,-0.0257
Train_3,9.5,-1.3303,0.1078
Train_3,9.6,-1.3129,0.2407
Train_3,9.7,-1.2822,0.3716
Train_3,9.8,-1.2387,0.499
Train_3,9.9,-1.1826,0.6215
Train_3,10,-1.1146,0.7375
Train_3,10.1,-1.0353,0.8458
Train_3,10.2,-0.9457,0.9448
Train_3,10.3,-0.8467,1.0335
Train_3,10.4,-0.7394,1.1109
Train_3,10.5,-0.6249,1.1761
Train_3,10.6,-0.5046,1.2286
Train_3,10.7,-0.3797,1.2678
Train_3,10.8,-0.2515,1.2936
Train_3,10.9,-0.1214,1.306
Train_3,11,0.0093,1.3051
Train_3,11.1,0.1392,1.2912
Train_3,11.2,0.2671,1.2648
Train_3,11.3,0.3917,1.2262
Train_3,11.4,0.512,1.1762
Train_3,11.5,0.6266,1.1154
Train_3,11.6,0.7347,1.0444
Train_3,11.7,0.8352,0.9639
Train_3,11.8,0.9272,0.8747
Train_3,11.9,1.0098,0.7775
Train_3,12,1.0824,0.6731
Train_3,12.1,1.1443,0.5624
Train_3,12.2,1.1947,0.4463
Train_3,12.3,1.2334,0.3257
Train_3,12.4,1.2598,0.2017
Train_3,12.5,1.2736,0.0753
Train_3,12.6,1.2748,-0.0522
Train_3,12.7,1.2632,-0.1795
Train_3,12.8,1.2389,-0.3054
Train_3,12.9,1.2022,-0.4285
Train_3,13,1.1534,-0.5473
Train_3,13.1,1.093,-0.6605
Train_3,13.2,1.0215,-0.7667
Train_3,13.3,0.9399,-0.8647
Train_3,13.4,0.8489,-0.9533
Train_3,13.5,0.7496,-1.0315
Train_3,13.6,0.643,-1.0985
Train_3,13.7,0.5303,-1.1535
Train_3,13.8,0.4127,-1.1961
Train_3,13.9,0.2915,-1.226
Train_3,14,0.1679,-1.2432
Train_3,14.1,0.0433,-1.2476
Train_3,14.2,-0.0812,-1.2395
Train_3,14.3,-0.2042,-1.2192
Train_3,14.4,-0.3246,-1.1871
Train_3,14.5,-0.4413,-1.1438
Train_3,14.6,-0.553,-1.0898
Train_3,14.7,-0.6589,-1.0258
Train_3,14.8,-0.7579,-0.9525
Train_3,14.9,-0.8491,-0.8704
Train_3,15,-0.9317,-0.7805
Train_3,15.1,-1.005,-0.6833
Train_3,15.2,-1.0682,-0.5798
Train_3,15.3,-1.1208,-0.4708
Train_3,15.4,-1.1622,-0.3572
Train_3,15.5,-1.1921,-0.24
Train_3,15.6,-1.2101,-0.1201
Train_3,15.7,-1.216,0.0011
Train_3,15.8,-1.2099,0.1227
Train_3,15.9,-1.1915,0.2432
Train_3,16,-1.1613,0.3616
Train_3,16.1,-1.1194,0.4763
Train_3,16.2,-1.0662,0.5862
Train_3,16.3,-1.0023,0.6899
Train_3,16.4,-0.9284,0.7863
Train_3,16.5,-0.8453,0.8742
Train_3,16.6,-0.7539,0.9526
Train_3,16.7,-0.6552,1.0206
Train_3,16.8,-0.5502,1.0776
Train_3,16.9,-0.44,1.123
Train_3,17,-0.326,1.1564
Train_3,17.1,-0.2092,1.1778
Train_3,17.2,-0.0908,1.187
Train_3,17.3,0.0278,1.1843
Train_3,17.4,0.1456,1.1697
Train_3,17.5,0.2614,1.1438
Train_3,17.6,0.374,1.107
Train_3,17.7,0.4825,1.0597
Train_3,17.8,0.5856,1.0025
Train_3,17.9,0.6827,0.9362
Train_3,18,0.7726,0.8612
Train_3,18.1,0.8546,0.7784
Train_3,18.2,0.928,0.6885
Train_3,18.3,0.9921,0.5921
Train_3,18.4,1.0463,0.4902
Train_3,18.5,1.09,0.3836
Train_3,18.6,1.1229,0.2733
Train_3,18.7,1.1446,0.1601
Train_3,18.8,1.1548,0.0452
Train_3,18.9,1.1536,-0.0703
Train_3,19,1.1408,-0.1854
Train_3,19.1,1.1166,-0.2986
Train_3,19.2,1.0811,-0.409
Train_3,19.3,1.0349,-0.5152
Train_3,19.4,0.9783,-0.6159
Train_3,19.5,0.9119,-0.7102
Train_3,19.6,0.8365,-0.7968
Train_3,19.7,0.7529,-0.8748
Train_3,19.8,0.6619,-0.9433
Train_3,19.9,0.5645,-1.0016
Train_3,20,0.4619,-1.0492
Train_3,20.1,0.3551,-1.0857
Train_3,20.2,0.2452,-1.1107
Train_3,20.3,0.1333,-1.1242
Train_3,20.4,0.0207,-1.1264
Train_3,20.5,-0.0916,-1.1172
Train_3,20.6,-0.2024,-1.0971
Train_3,20.7,-0.3106,-1.0663
Train_3,20.8,-0.4153,-1.0255
Train_3,20.9,-0.5154,-0.975
Train_3,21,-0.61,-0.9154
Train_3,21.1,-0.6982,-0.8474
Train_3,21.2,-0.7792,-0.7717
Train_3,21.3,-0.8523,-0.6888
Train_3,21.4,-0.9168,-0.5996
Train_3,21.5,-0.972,-0.5047
Train_3,21.6,-1.0176,-0.4052
Train_3,21.7,-1.053,-0.3017
Train_3,21.8,-1.0778,-0.1952
Train_3,21.9,-1.0919,-0.0868
Train_3,22,-1.0951,0.0227
Train_3,22.1,-1.0874,0.1319
Train_3,22.2,-1.0688,0.24
Train_3,22.3,-1.0395,0.3457
Train_3,22.4,-0.9998,0.4478
Train_3,22.5,-0.9501,0.5452
Train_3,22.6,-0.8909,0.6369
Train_3,22.7,-0.8229,0.7218
Train_3,22.8,-0.7468,0.7989
Train_3,22.9,-0.6634,0.8673
Train_3,23,-0.5737,0.9265
Train_3,23.1,-0.4785,0.9757
Train_3,23.2,-0.3789,1.0145
Train_3,23.3,-0.2759,1.0427
Train_3,23.4,-0.1707,1.0601
Train_3,23.5,-0.0643,1.0666
Train_3,23.6,0.0423,1.0623
Train_3,23.7,0.1478,1.0476
Train_3,23.8,0.2514,1.0226
Train_3,23.9,0.352,0.9879
Train_3,24,0.4487,0.9437
Train_3,24.1,0.5405,0.8908
Train_3,24.2,0.6266,0.8295
Train_3,24.3,0.7061,0.7606
Train_3,24.4,0.7785,0.6847
Train_3,24.5,0.8429,0.6025
Train_3,24.6,0.8988,0.5146
Train_3,24.7,0.9456,0.422
Train_3,24.8,0.983,0.3253
Train_3,24.9,1.0106,0.2256
Train_3,25,1.0281,0.1236
Train_3,25.1,1.0353,0.0204
Train_3,25.2,1.0321,-0.0831
Train_3,25.3,1.0187,-0.1858
Train_3,25.4,0.9951,-0.2866
Train_3,25.5,0.9615,-0.3844
Train_3,25.6,0.9183,-0.4782
Train_3,25.7,0.866,-0.567
Train_3,25.8,0.8051,-0.6497
Train_3,25.9,0.7363,-0.7254
Train_3,26,0.6603,-0.7934
Train_3,26.1,0.5779,-0.8528
Train_3,26.2,0.49,-0.9031
Train_3,26.3,0.3976,-0.9438
Train_3,26.4,0.3016,-0.9746
Train_3,26.5,0.203,-0.9952
Train_3,26.6,0.1029,-1.0056
Train_3,26.7,0.0023,-1.0059
Train_3,26.8,-0.0979,-0.9961
Train_3,26.9,-0.1966,-0.9765
Train_3,27,-0.2929,-0.9475
Train_3,27.1,-0.3858,-0.9094
Train_3,27.2,-0.4745,-0.8628
Train_3,27.3,-0.5581,-0.808
Train_3,27.4,-0.6359,-0.7458
Train_3,27.5,-0.707,-0.6766
Train_3,27.6,-0.771,-0.6012
Train_3,27.7,-0.8271,-0.5202
Train_3,27.8,-0.8749,-0.4344
Train_3,27.9,-0.9138,-0.3445
Train_3,28,-0.9436,-0.2513
Train_3,28.1,-0.964,-0.1558
Train_3,28.2,-0.9747,-0.0587
Train_3,28.3,-0.9757,0.0389
Train_3,28.4,-0.967,0.1361
Train_3,28.5,-0.9486,0.2319
Train_3,28.6,-0.9207,0.3252
Train_3,28.7,-0.8836,0.4152
Train_3,28.8,-0.8378,0.5007
Train_3,28.9,-0.7837,0.5809
Train_3,29,-0.7218,0.6549
Train_3,29.1,-0.6529,0.7219
Train_3,29.2,-0.5777,0.7812
Train_3,29.3,-0.497,0.8321
Train_3,29.4,-0.4116,0.8741
Train_3,29.5,-0.3224,0.907
Train_3,29.6,-0.2305,0.9304
Train_3,29.7,-0.1367,0.9443
Train_3,29.8,-0.042,0.9485
Train_3,29.9,0.0527,0.9433
Train_3,30,0.1464,0.9287
Train_3,30.1,0.2381,0.905
Train_3,30.2,0.3271,0.8726
Train_3,30.3,0.4124,0.8319
Train_3,30.4,0.4932,0.7834
Train_3,30.5,0.5688,0.7275
Train_3,30.6,0.6385,0.6649
Train_3,30.7,0.7016,0.5961
Train_3,30.8,0.7575,0.5218
Train_3,30.9,0.8058,0.4426
Train_3,31,0.8459,0.3593
Train_3,31.1,0.8775,0.2727
Train_3,31.2,0.9004,0.1835
Train_3,31.3,0.9142,0.0925
Train_3,31.4,0.9188,0.0008
Train_3,31.5,0.9143,-0.0909
Train_3,31.6,0.9007,-0.1816
Train_3,31.7,0.8781,-0.2704
Train_3,31.8,0.8467,-0.3563
Train_3,31.9,0.8069,-0.4384
Train_3,32,0.7592,-0.5159
Train_3,32.1,0.7039,-0.5878
Train_3,32.2,0.6418,-0.6535
Train_3,32.3,0.5735,-0.7121
Train_3,32.4,0.4996,-0.7632
Train_3,32.5,0.4211,-0.8062
Train_3,32.6,0.3387,-0.8407
Train_3,32.7,0.2533,-0.8664
Train_3,32.8,0.1657,-0.8832
Train_3,32.9,0.0769,-0.8909
Train_3,33,-0.0122,-0.8897
Train_3,33.1,-0.1007,-0.8797
Train_3,33.2,-0.1878,-0.861
Train_3,33.3,-0.2726,-0.8339
Train_3,33.4,-0.3543,-0.7988
Train_3,33.5,-0.4322,-0.7562
Train_3,33.6,-0.5053,-0.7064
Train_3,33.7,-0.5732,-0.65
Train_3,33.8,-0.6351,-0.5876
Train_3,33.9,-0.6906,-0.5197
Train_3,34,-0.7389,-0.447
Train_3,34.1,-0.7798,-0.3701
Train_3,34.2,-0.8128,-0.2898
Train_3,34.3,-0.8377,-0.2068
Train_3,34.4,-0.8541,-0.1219
Train_3,34.5,-0.862,-0.036
Train_3,34.6,-0.8613,0.0503
Train_3,34.7,-0.852,0.1359
Train_3,34.8,-0.8342,0.22
Train_3,34.9,-0.8081,0.3018
Train_3,35,-0.774,0.3803
Train_3,35.1,-0.7322,0.4548
Train_3,35.2,-0.6832,0.5244
Train_3,35.3,-0.6275,0.5884
Train_3,35.4,-0.5657,0.6461
Train_3,35.5,-0.4985,0.6969
Train_3,35.6,-0.4266,0.7404
Train_3,35.7,-0.3507,0.7761
Train_3,35.8,-0.2716,0.8036
Train_3,35.9,-0.1902,0.8229
Train_3,36,-0.1073,0.8337
Train_3,36.1,-0.0238,0.8361
Train_3,36.2,0.0596,0.8302
Train_3,36.3,0.142,0.816
Train_3,36.4,0.2226,0.7939
Train_3,36.5,0.3005,0.764
Train_3,36.6,0.3751,0.7269
Train_3,36.7,0.4457,0.6829
Train_3,36.8,0.5115,0.6325
Train_3,36.9,0.572,0.5761
Train_3,37,0.6265,0.5144
Train_3,37.1,0.6747,0.4479
Train_3,37.2,0.716,0.3772
Train_3,37.3,0.75,0.3031
Train_3,37.4,0.7765,0.2261
Train_3,37.5,0.7952,0.1471
Train_3,37.6,0.8059,0.0668
Train_3,37.7,0.8085,-0.014
Train_3,37.8,0.8031,-0.0946
Train_3,37.9,0.7897,-0.174
Train_3,38,0.7684,-0.2516
Train_3,38.1,0.7394,-0.3264
Train_3,38.2,0.7032,-0.3977
Train_3,38.3,0.66,-0.4648
Train_3,38.4,0.6104,-0.5269
Train_3,38.5,0.5548,-0.5833
Train_3,38.6,0.4939,-0.6336
Train_3,38.7,0.4283,-0.6772
Train_3,38.8,0.3587,-0.7136
Train_3,38.9,0.2859,-0.7426
Train_3,39,0.2105,-0.7639
Train_3,39.1,0.1333,-0.7774
Train_3,39.2,0.0553,-0.783
Train_3,39.3,-0.023,-0.7807
Train_3,39.4,-0.1006,-0.7706
Train_3,39.5,-0.1769,-0.753
Train_3,39.6,-0.251,-0.728
Train_3,39.7,-0.3222,-0.6961
Train_3,39.8,-0.39,-0.6575
Train_3,39.9,-0.4535,-0.6127
Train_3,40,-0.5123,-0.5621
Train_3,40.1,-0.5658,-0.5062
Train_3,40.2,-0.6134,-0.4457
Train_3,40.3,-0.6547,-0.381
Train_3,40.4,-0.6895,-0.3128
Train_3,40.5,-0.7172,-0.2417
Train_3,40.6,-0.7377,-0.1684
Train_3,40.7,-0.7508,-0.0936
Train_3,40.8,-0.7564,-0.018
Train_3,40.9,-0.7544,0.0575
Train_3,41,-0.7449,0.1323
Train_3,41.1,-0.728,0.2057
Train_3,41.2,-0.7039,0.2767
Train_3,41.3,-0.6728,0.3448
Train_3,41.4,-0.635,0.4092
Train_3,41.5,-0.5911,0.4692
Train_3,41.6,-0.5414,0.5241
Train_3,41.7,-0.4864,0.5735
Train_3,41.8,-0.4269,0.6169
Train_3,41.9,-0.3633,0.6537
Train_3,42,-0.2963,0.6838
Train_3,42.1,-0.2268,0.7067
Train_3,42.2,-0.1552,0.7224
Train_3,42.3,-0.0825,0.7307
Train_3,42.4,-0.0094,0.7316
